time,k,path,size_mb,delta_mb,type,desc,rss_gb,vms_gb,sys_mem_percent
2026-05-09 18:09:23,65,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5,3.1529,41.0
2026-05-09 18:09:23,65,l:histories,9.2124,0.1565,dict,dict len=37,0.5,3.1529,41.0
2026-05-09 18:09:23,65,l:histories['g_mcts_children'],8.2942,0.1407,list,list len=66,0.5,3.1529,41.0
2026-05-09 18:09:23,65,l:G,7.605,0.0255,Grammar,Grammar,0.5,3.1529,41.0
2026-05-09 18:09:23,65,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,3.0633,0.0086,dict,dict len=32804,0.5,3.1529,41.0
2026-05-09 18:09:23,65,l:initialization_kwargs,2.5399,-0.0,dict,dict len=15,0.5,3.1529,41.0
2026-05-09 18:09:23,65,l:initialization_kwargs['grmr_prior'],2.5383,0.0,Grammar,Grammar,0.5,3.1529,41.0
2026-05-09 18:09:23,65,l:G._MCTS_CHILDREN,2.0651,0.0102,dict,dict len=4915,0.5,3.1529,41.0
2026-05-09 18:09:23,65,l:G._MCTS_EDGE_EXPLORE_COUNT,1.379,0.0009,dict,dict len=12037,0.5,3.1529,41.0
2026-05-09 18:09:49,66,l:last_X,38.9966,0.0,Population,Population,0.5013,3.1549,41.0
2026-05-09 18:09:49,66,l:X,38.9966,0.0,Population,Population,0.5013,3.1549,41.0
2026-05-09 18:09:49,66,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5013,3.1549,41.0
2026-05-09 18:09:49,66,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5013,3.1549,41.0
2026-05-09 18:09:49,66,l:histories,9.3698,0.1575,dict,dict len=37,0.5013,3.1549,41.0
2026-05-09 18:09:49,66,l:histories['g_mcts_children'],8.4349,0.1407,list,list len=67,0.5013,3.1549,41.0
2026-05-09 18:09:49,66,l:G,7.6459,0.0409,Grammar,Grammar,0.5013,3.1549,41.0
2026-05-09 18:09:49,66,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,3.083,0.0197,dict,dict len=33161,0.5013,3.1549,41.0
2026-05-09 18:09:49,66,l:initialization_kwargs,2.54,0.0,dict,dict len=15,0.5013,3.1549,41.0
2026-05-09 18:09:49,66,l:initialization_kwargs['grmr_prior'],2.5383,0.0,Grammar,Grammar,0.5013,3.1549,41.0
2026-05-09 18:09:49,66,l:G._MCTS_CHILDREN,2.0773,0.0121,dict,dict len=4946,0.5013,3.1549,41.0
2026-05-09 18:09:49,66,l:G._MCTS_EDGE_EXPLORE_COUNT,1.3842,0.0052,dict,dict len=12113,0.5013,3.1549,41.0
2026-05-09 18:10:14,67,l:last_X,38.9966,0.0,Population,Population,0.5026,3.1558,41.0
2026-05-09 18:10:14,67,l:X,38.9966,0.0,Population,Population,0.5026,3.1558,41.0
2026-05-09 18:10:14,67,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5026,3.1558,41.0
2026-05-09 18:10:14,67,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5026,3.1558,41.0
2026-05-09 18:10:14,67,l:histories,9.5275,0.1577,dict,dict len=37,0.5026,3.1558,41.0
2026-05-09 18:10:14,67,l:histories['g_mcts_children'],8.5756,0.1407,list,list len=68,0.5026,3.1558,41.0
2026-05-09 18:10:14,67,l:G,7.6683,0.0225,Grammar,Grammar,0.5026,3.1558,41.0
2026-05-09 18:10:14,67,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,3.0938,0.0107,dict,dict len=33355,0.5026,3.1558,41.0
2026-05-09 18:10:14,67,l:initialization_kwargs,2.5415,0.0015,dict,dict len=15,0.5026,3.1558,41.0
2026-05-09 18:10:14,67,l:initialization_kwargs['grmr_prior'],2.5399,0.0015,Grammar,Grammar,0.5026,3.1558,41.0
2026-05-09 18:10:14,67,l:G._MCTS_CHILDREN,2.0851,0.0078,dict,dict len=4966,0.5026,3.1558,41.0
2026-05-09 18:10:14,67,l:G._MCTS_EDGE_EXPLORE_COUNT,1.3872,0.0031,dict,dict len=12158,0.5026,3.1558,41.0
2026-05-09 18:10:32,68,l:last_X,38.9953,-0.0013,Population,Population,0.5091,3.1627,41.1
2026-05-09 18:10:32,68,l:X,38.9953,-0.0013,Population,Population,0.5091,3.1627,41.1
2026-05-09 18:10:32,68,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5091,3.1627,41.1
2026-05-09 18:10:32,68,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5091,3.1627,41.1
2026-05-09 18:10:32,68,l:histories,9.6937,0.1663,dict,dict len=37,0.5091,3.1627,41.1
2026-05-09 18:10:32,68,l:histories['g_mcts_children'],8.7163,0.1407,list,list len=69,0.5091,3.1627,41.1
2026-05-09 18:10:32,68,l:G,7.7074,0.039,Grammar,Grammar,0.5091,3.1627,41.1
2026-05-09 18:10:32,68,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,3.1032,0.0095,dict,dict len=33526,0.5091,3.1627,41.1
2026-05-09 18:10:32,68,l:initialization_kwargs,2.5415,0.0,dict,dict len=15,0.5091,3.1627,41.1
2026-05-09 18:10:32,68,l:initialization_kwargs['grmr_prior'],2.5399,0.0,Grammar,Grammar,0.5091,3.1627,41.1
2026-05-09 18:10:32,68,l:G._MCTS_CHILDREN,2.0933,0.0082,dict,dict len=4987,0.5091,3.1627,41.1
2026-05-09 18:10:32,68,l:G._MCTS_EDGE_EXPLORE_COUNT,1.3903,0.0031,dict,dict len=12203,0.5091,3.1627,41.1
2026-05-09 18:10:56,69,l:last_X,38.9966,0.0013,Population,Population,0.5103,3.1637,41.1
2026-05-09 18:10:56,69,l:X,38.9966,0.0013,Population,Population,0.5103,3.1637,41.1
2026-05-09 18:10:56,69,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5103,3.1637,41.1
2026-05-09 18:10:56,69,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5103,3.1637,41.1
2026-05-09 18:10:56,69,l:histories,9.8606,0.1668,dict,dict len=37,0.5103,3.1637,41.1
2026-05-09 18:10:56,69,l:histories['g_mcts_children'],8.857,0.1407,list,list len=70,0.5103,3.1637,41.1
2026-05-09 18:10:56,69,l:G,7.7436,0.0362,Grammar,Grammar,0.5103,3.1637,41.1
2026-05-09 18:10:56,69,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,3.1169,0.0137,dict,dict len=33774,0.5103,3.1637,41.1
2026-05-09 18:10:56,69,l:initialization_kwargs,2.5554,0.0139,dict,dict len=15,0.5103,3.1637,41.1
2026-05-09 18:10:56,69,l:initialization_kwargs['grmr_prior'],2.5537,0.0139,Grammar,Grammar,0.5103,3.1637,41.1
2026-05-09 18:10:56,69,l:G._MCTS_CHILDREN,2.1059,0.0125,dict,dict len=5019,0.5103,3.1637,41.1
2026-05-09 18:10:56,69,l:G._MCTS_EDGE_EXPLORE_COUNT,1.3947,0.0044,dict,dict len=12268,0.5103,3.1637,41.1
2026-05-09 18:11:22,70,l:last_X,38.9966,0.0,Population,Population,0.5117,3.1646,41.1
2026-05-09 18:11:22,70,l:X,38.9966,0.0,Population,Population,0.5117,3.1646,41.1
2026-05-09 18:11:22,70,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5117,3.1646,41.1
2026-05-09 18:11:22,70,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5117,3.1646,41.1
2026-05-09 18:11:22,70,l:histories,10.0273,0.1667,dict,dict len=37,0.5117,3.1646,41.1
2026-05-09 18:11:22,70,l:histories['g_mcts_children'],8.9977,0.1407,list,list len=71,0.5117,3.1646,41.1
2026-05-09 18:11:22,70,l:G,7.7793,0.0357,Grammar,Grammar,0.5117,3.1646,41.1
2026-05-09 18:11:22,70,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,3.1317,0.0148,dict,dict len=34041,0.5117,3.1646,41.1
2026-05-09 18:11:22,70,l:initialization_kwargs,2.5554,0.0,dict,dict len=15,0.5117,3.1646,41.1
2026-05-09 18:11:22,70,l:initialization_kwargs['grmr_prior'],2.5537,0.0,Grammar,Grammar,0.5117,3.1646,41.1
2026-05-09 18:11:22,70,l:G._MCTS_CHILDREN,2.1141,0.0082,dict,dict len=5040,0.5117,3.1646,41.1
2026-05-09 18:11:22,70,l:G._MCTS_EDGE_EXPLORE_COUNT,1.4019,0.0072,dict,dict len=12326,0.5117,3.1646,41.1
2026-05-09 18:11:34,71,l:last_X,38.9954,-0.0012,Population,Population,0.5152,3.1685,41.2
2026-05-09 18:11:34,71,l:X,38.9954,-0.0012,Population,Population,0.5152,3.1685,41.2
2026-05-09 18:11:34,71,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5152,3.1685,41.2
2026-05-09 18:11:34,71,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5152,3.1685,41.2
2026-05-09 18:11:34,71,l:histories,10.1936,0.1663,dict,dict len=37,0.5152,3.1685,41.2
2026-05-09 18:11:34,71,l:histories['g_mcts_children'],9.1385,0.1407,list,list len=72,0.5152,3.1685,41.2
2026-05-09 18:11:34,71,l:G,7.782,0.0027,Grammar,Grammar,0.5152,3.1685,41.2
2026-05-09 18:11:34,71,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,3.1355,0.0038,dict,dict len=34110,0.5152,3.1685,41.2
2026-05-09 18:11:34,71,l:initialization_kwargs,2.5554,0.0,dict,dict len=15,0.5152,3.1685,41.2
2026-05-09 18:11:34,71,l:initialization_kwargs['grmr_prior'],2.5537,0.0,Grammar,Grammar,0.5152,3.1685,41.2
2026-05-09 18:11:34,71,l:G._MCTS_CHILDREN,2.116,0.002,dict,dict len=5045,0.5152,3.1685,41.2
2026-05-09 18:11:34,71,l:G._MCTS_EDGE_EXPLORE_COUNT,1.3967,-0.0052,dict,dict len=12346,0.5152,3.1685,41.2
2026-05-09 18:12:01,72,l:last_X,38.9966,0.0012,Population,Population,0.5156,3.1685,41.3
2026-05-09 18:12:01,72,l:X,38.9966,0.0012,Population,Population,0.5156,3.1685,41.3
2026-05-09 18:12:01,72,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5156,3.1685,41.3
2026-05-09 18:12:01,72,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5156,3.1685,41.3
2026-05-09 18:12:01,72,l:histories,10.3604,0.1669,dict,dict len=37,0.5156,3.1685,41.3
2026-05-09 18:12:01,72,l:histories['g_mcts_children'],9.2792,0.1407,list,list len=73,0.5156,3.1685,41.3
2026-05-09 18:12:01,72,l:G,7.7969,0.0148,Grammar,Grammar,0.5156,3.1685,41.3
2026-05-09 18:12:01,72,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,3.1479,0.0124,dict,dict len=34334,0.5156,3.1685,41.3
2026-05-09 18:12:01,72,l:initialization_kwargs,2.5554,0.0,dict,dict len=15,0.5156,3.1685,41.3
2026-05-09 18:12:01,72,l:initialization_kwargs['grmr_prior'],2.5537,0.0,Grammar,Grammar,0.5156,3.1685,41.3
2026-05-09 18:12:01,72,l:G._MCTS_CHILDREN,2.1199,0.0039,dict,dict len=5055,0.5156,3.1685,41.3
2026-05-09 18:12:01,72,l:G._MCTS_EDGE_EXPLORE_COUNT,1.3992,0.0025,dict,dict len=12383,0.5156,3.1685,41.3
2026-05-09 18:12:27,73,l:last_X,38.9966,0.0,Population,Population,0.516,3.1694,41.2
2026-05-09 18:12:27,73,l:X,38.9966,0.0,Population,Population,0.516,3.1694,41.2
2026-05-09 18:12:27,73,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.516,3.1694,41.2
2026-05-09 18:12:27,73,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.516,3.1694,41.2
2026-05-09 18:12:27,73,l:histories,10.5292,0.1688,dict,dict len=37,0.516,3.1694,41.2
2026-05-09 18:12:27,73,l:histories['g_mcts_children'],9.4199,0.1407,list,list len=74,0.516,3.1694,41.2
2026-05-09 18:12:27,73,l:G,7.8185,0.0216,Grammar,Grammar,0.516,3.1694,41.2
2026-05-09 18:12:27,73,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,3.1626,0.0148,dict,dict len=34601,0.516,3.1694,41.2
2026-05-09 18:12:27,73,l:initialization_kwargs,2.5554,0.0,dict,dict len=15,0.516,3.1694,41.2
2026-05-09 18:12:27,73,l:initialization_kwargs['grmr_prior'],2.5537,0.0,Grammar,Grammar,0.516,3.1694,41.2
2026-05-09 18:12:27,73,l:G._MCTS_CHILDREN,2.1239,0.0039,dict,dict len=5065,0.516,3.1694,41.2
2026-05-09 18:12:27,73,l:G._MCTS_EDGE_EXPLORE_COUNT,1.3981,-0.001,dict,dict len=12417,0.516,3.1694,41.2
2026-05-09 18:12:54,74,l:last_X,38.9966,0.0,Population,Population,0.5118,3.1646,41.1
2026-05-09 18:12:54,74,l:X,38.9966,0.0,Population,Population,0.5118,3.1646,41.1
2026-05-09 18:12:54,74,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5118,3.1646,41.1
2026-05-09 18:12:54,74,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5118,3.1646,41.1
2026-05-09 18:12:54,74,l:histories,10.6982,0.169,dict,dict len=37,0.5118,3.1646,41.1
2026-05-09 18:12:54,74,l:histories['g_mcts_children'],9.5606,0.1407,list,list len=75,0.5118,3.1646,41.1
2026-05-09 18:12:54,74,l:G,7.8378,0.0192,Grammar,Grammar,0.5118,3.1646,41.1
2026-05-09 18:12:54,74,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,3.176,0.0134,dict,dict len=34843,0.5118,3.1646,41.1
2026-05-09 18:12:54,74,l:initialization_kwargs,2.5585,0.0031,dict,dict len=15,0.5118,3.1646,41.1
2026-05-09 18:12:54,74,l:initialization_kwargs['grmr_prior'],2.5569,0.0031,Grammar,Grammar,0.5118,3.1646,41.1
2026-05-09 18:12:54,74,l:G._MCTS_CHILDREN,2.1282,0.0043,dict,dict len=5076,0.5118,3.1646,41.1
2026-05-09 18:12:54,74,l:G._MCTS_EDGE_EXPLORE_COUNT,1.4038,0.0056,dict,dict len=12451,0.5118,3.1646,41.1
2026-05-09 18:13:20,75,l:last_X,38.9966,0.0,Population,Population,0.5118,3.1646,41.2
2026-05-09 18:13:20,75,l:X,38.9966,0.0,Population,Population,0.5118,3.1646,41.2
2026-05-09 18:13:20,75,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5118,3.1646,41.2
2026-05-09 18:13:20,75,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5118,3.1646,41.2
2026-05-09 18:13:20,75,l:histories,10.867,0.1688,dict,dict len=37,0.5118,3.1646,41.2
2026-05-09 18:13:20,75,l:histories['g_mcts_children'],9.7013,0.1407,list,list len=76,0.5118,3.1646,41.2
2026-05-09 18:13:20,75,l:G,7.8728,0.035,Grammar,Grammar,0.5118,3.1646,41.2
2026-05-09 18:13:20,75,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,3.1931,0.0171,dict,dict len=35152,0.5118,3.1646,41.2
2026-05-09 18:13:20,75,l:initialization_kwargs,2.5585,0.0,dict,dict len=15,0.5118,3.1646,41.2
2026-05-09 18:13:20,75,l:initialization_kwargs['grmr_prior'],2.5569,0.0,Grammar,Grammar,0.5118,3.1646,41.2
2026-05-09 18:13:20,75,l:G._MCTS_CHILDREN,2.1348,0.0067,dict,dict len=5093,0.5118,3.1646,41.2
2026-05-09 18:13:20,75,l:G._MCTS_EDGE_EXPLORE_COUNT,1.4064,0.0026,dict,dict len=12490,0.5118,3.1646,41.2
2026-05-09 18:13:48,76,l:last_X,38.9966,0.0,Population,Population,0.5196,3.1724,41.2
2026-05-09 18:13:48,76,l:X,38.9966,0.0,Population,Population,0.5196,3.1724,41.2
2026-05-09 18:13:48,76,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5196,3.1724,41.2
2026-05-09 18:13:48,76,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5196,3.1724,41.2
2026-05-09 18:13:48,76,l:histories,11.04,0.173,dict,dict len=37,0.5196,3.1724,41.2
2026-05-09 18:13:48,76,l:histories['g_mcts_children'],9.8421,0.1408,list,list len=77,0.5196,3.1724,41.2
2026-05-09 18:13:48,76,l:G,7.8879,0.0151,Grammar,Grammar,0.5196,3.1724,41.2
2026-05-09 18:13:48,76,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,3.2099,0.0168,dict,dict len=35456,0.5196,3.1724,41.2
2026-05-09 18:13:48,76,l:initialization_kwargs,2.5585,0.0,dict,dict len=15,0.5196,3.1724,41.2
2026-05-09 18:13:48,76,l:initialization_kwargs['grmr_prior'],2.5569,0.0,Grammar,Grammar,0.5196,3.1724,41.2
2026-05-09 18:13:48,76,l:G._MCTS_CHILDREN,2.1364,0.0016,dict,dict len=5097,0.5196,3.1724,41.2
2026-05-09 18:13:48,76,l:G._MCTS_EDGE_EXPLORE_COUNT,1.4077,0.0014,dict,dict len=12510,0.5196,3.1724,41.2
2026-05-09 18:14:20,77,l:last_X,38.9953,-0.0013,Population,Population,0.5191,3.1724,41.4
2026-05-09 18:14:20,77,l:X,38.9953,-0.0013,Population,Population,0.5191,3.1724,41.4
2026-05-09 18:14:20,77,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5191,3.1724,41.4
2026-05-09 18:14:20,77,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5191,3.1724,41.4
2026-05-09 18:14:20,77,l:histories,11.2086,0.1685,dict,dict len=37,0.5191,3.1724,41.4
2026-05-09 18:14:20,77,l:histories['g_mcts_children'],9.9828,0.1407,list,list len=78,0.5191,3.1724,41.4
2026-05-09 18:14:20,77,l:G,7.9301,0.0422,Grammar,Grammar,0.5191,3.1724,41.4
2026-05-09 18:14:20,77,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,3.2367,0.0268,dict,dict len=35940,0.5191,3.1724,41.4
2026-05-09 18:14:20,77,l:initialization_kwargs,2.5585,0.0,dict,dict len=15,0.5191,3.1724,41.4
2026-05-09 18:14:20,77,l:initialization_kwargs['grmr_prior'],2.5569,0.0,Grammar,Grammar,0.5191,3.1724,41.4
2026-05-09 18:14:20,77,l:G._MCTS_CHILDREN,2.1427,0.0063,dict,dict len=5113,0.5191,3.1724,41.4
2026-05-09 18:14:20,77,l:G._MCTS_EDGE_EXPLORE_COUNT,1.401,-0.0068,dict,dict len=12559,0.5191,3.1724,41.4
2026-05-09 18:14:58,78,l:last_X,38.9966,0.0013,Population,Population,0.5254,3.1783,41.3
2026-05-09 18:14:58,78,l:X,38.9966,0.0013,Population,Population,0.5254,3.1783,41.3
2026-05-09 18:14:58,78,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5254,3.1783,41.3
2026-05-09 18:14:58,78,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5254,3.1783,41.3
2026-05-09 18:14:58,78,l:histories,11.3795,0.1709,dict,dict len=37,0.5254,3.1783,41.3
2026-05-09 18:14:58,78,l:histories['g_mcts_children'],10.1235,0.1407,list,list len=79,0.5254,3.1783,41.3
2026-05-09 18:14:58,78,l:G,7.9567,0.0265,Grammar,Grammar,0.5254,3.1783,41.3
2026-05-09 18:14:58,78,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,3.2582,0.0216,dict,dict len=36330,0.5254,3.1783,41.3
2026-05-09 18:14:58,78,l:initialization_kwargs,2.5585,0.0,dict,dict len=15,0.5254,3.1783,41.3
2026-05-09 18:14:58,78,l:initialization_kwargs['grmr_prior'],2.5569,0.0,Grammar,Grammar,0.5254,3.1783,41.3
2026-05-09 18:14:58,78,l:G._MCTS_CHILDREN,2.1458,0.0031,dict,dict len=5121,0.5254,3.1783,41.3
2026-05-09 18:14:58,78,l:G._MCTS_EDGE_EXPLORE_COUNT,1.4028,0.0018,dict,dict len=12586,0.5254,3.1783,41.3
2026-05-09 18:15:23,79,l:last_X,38.9966,0.0,Population,Population,0.5254,3.1783,41.3
2026-05-09 18:15:23,79,l:X,38.9966,0.0,Population,Population,0.5254,3.1783,41.3
2026-05-09 18:15:23,79,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5254,3.1783,41.3
2026-05-09 18:15:23,79,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5254,3.1783,41.3
2026-05-09 18:15:23,79,l:histories,11.5506,0.1711,dict,dict len=37,0.5254,3.1783,41.3
2026-05-09 18:15:23,79,l:histories['g_mcts_children'],10.2643,0.1407,list,list len=80,0.5254,3.1783,41.3
2026-05-09 18:15:23,79,l:G,7.9782,0.0215,Grammar,Grammar,0.5254,3.1783,41.3
2026-05-09 18:15:23,79,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,3.2689,0.0107,dict,dict len=36524,0.5254,3.1783,41.3
2026-05-09 18:15:23,79,l:initialization_kwargs,2.5617,0.0031,dict,dict len=15,0.5254,3.1783,41.3
2026-05-09 18:15:23,79,l:initialization_kwargs['grmr_prior'],2.56,0.0031,Grammar,Grammar,0.5254,3.1783,41.3
2026-05-09 18:15:23,79,l:G._MCTS_CHILDREN,2.1509,0.0051,dict,dict len=5134,0.5254,3.1783,41.3
2026-05-09 18:15:23,79,l:G._MCTS_EDGE_EXPLORE_COUNT,1.4049,0.0021,dict,dict len=12618,0.5254,3.1783,41.3
2026-05-09 18:15:36,80,l:last_X,38.9953,-0.0013,Population,Population,0.5491,3.2027,41.6
2026-05-09 18:15:36,80,l:X,38.9953,-0.0013,Population,Population,0.5491,3.2027,41.6
2026-05-09 18:15:36,80,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5491,3.2027,41.6
2026-05-09 18:15:36,80,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5491,3.2027,41.6
2026-05-09 18:15:36,80,l:histories,11.721,0.1704,dict,dict len=37,0.5491,3.2027,41.6
2026-05-09 18:15:36,80,l:histories['g_mcts_children'],10.405,0.1407,list,list len=81,0.5491,3.2027,41.6
2026-05-09 18:15:36,80,l:G,7.9899,0.0117,Grammar,Grammar,0.5491,3.2027,41.6
2026-05-09 18:15:36,80,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,3.2732,0.0043,dict,dict len=36602,0.5491,3.2027,41.6
2026-05-09 18:15:36,80,l:initialization_kwargs,2.5617,0.0,dict,dict len=15,0.5491,3.2027,41.6
2026-05-09 18:15:36,80,l:initialization_kwargs['grmr_prior'],2.56,0.0,Grammar,Grammar,0.5491,3.2027,41.6
2026-05-09 18:15:36,80,l:G._MCTS_CHILDREN,2.1513,0.0004,dict,dict len=5135,0.5491,3.2027,41.6
2026-05-09 18:15:36,80,l:G._MCTS_EDGE_EXPLORE_COUNT,1.4087,0.0038,dict,dict len=12624,0.5491,3.2027,41.6
2026-05-09 18:16:07,81,l:last_X,38.9966,0.0013,Population,Population,0.5345,3.1873,41.4
2026-05-09 18:16:07,81,l:X,38.9966,0.0013,Population,Population,0.5345,3.1873,41.4
2026-05-09 18:16:07,81,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5345,3.1873,41.4
2026-05-09 18:16:07,81,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5345,3.1873,41.4
2026-05-09 18:16:07,81,l:histories,11.8922,0.1711,dict,dict len=37,0.5345,3.1873,41.4
2026-05-09 18:16:07,81,l:histories['g_mcts_children'],10.5457,0.1407,list,list len=82,0.5345,3.1873,41.4
2026-05-09 18:16:07,81,l:G,8.0333,0.0434,Grammar,Grammar,0.5345,3.1873,41.4
2026-05-09 18:16:07,81,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,3.2965,0.0232,dict,dict len=37022,0.5345,3.1873,41.4
2026-05-09 18:16:07,81,l:initialization_kwargs,2.5617,0.0,dict,dict len=15,0.5345,3.1873,41.4
2026-05-09 18:16:07,81,l:initialization_kwargs['grmr_prior'],2.56,0.0,Grammar,Grammar,0.5345,3.1873,41.4
2026-05-09 18:16:07,81,l:G._MCTS_CHILDREN,2.1607,0.0094,dict,dict len=5159,0.5345,3.1873,41.4
2026-05-09 18:16:07,81,l:G._MCTS_EDGE_EXPLORE_COUNT,1.4162,0.0075,dict,dict len=12685,0.5345,3.1873,41.4
2026-05-09 18:16:33,82,l:last_X,38.9966,0.0,Population,Population,0.5549,3.2079,41.7
2026-05-09 18:16:33,82,l:X,38.9966,0.0,Population,Population,0.5549,3.2079,41.7
2026-05-09 18:16:33,82,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5549,3.2079,41.7
2026-05-09 18:16:33,82,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5549,3.2079,41.7
2026-05-09 18:16:33,82,l:histories,12.0632,0.171,dict,dict len=37,0.5549,3.2079,41.7
2026-05-09 18:16:33,82,l:histories['g_mcts_children'],10.6864,0.1407,list,list len=83,0.5549,3.2079,41.7
2026-05-09 18:16:33,82,l:G,8.0403,0.007,Grammar,Grammar,0.5549,3.2079,41.7
2026-05-09 18:16:33,82,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,3.3044,0.0079,dict,dict len=37165,0.5549,3.2079,41.7
2026-05-09 18:16:33,82,l:initialization_kwargs,2.5617,0.0,dict,dict len=15,0.5549,3.2079,41.7
2026-05-09 18:16:33,82,l:initialization_kwargs['grmr_prior'],2.56,0.0,Grammar,Grammar,0.5549,3.2079,41.7
2026-05-09 18:16:33,82,l:G._MCTS_CHILDREN,2.1611,0.0004,dict,dict len=5160,0.5549,3.2079,41.7
2026-05-09 18:16:33,82,l:G._MCTS_EDGE_EXPLORE_COUNT,1.4165,0.0003,dict,dict len=12690,0.5549,3.2079,41.7
2026-05-09 18:17:01,83,l:last_X,38.9966,0.0,Population,Population,0.5638,3.2177,41.9
2026-05-09 18:17:01,83,l:X,38.9966,0.0,Population,Population,0.5638,3.2177,41.9
2026-05-09 18:17:01,83,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5638,3.2177,41.9
2026-05-09 18:17:01,83,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5638,3.2177,41.9
2026-05-09 18:17:01,83,l:histories,12.2342,0.171,dict,dict len=37,0.5638,3.2177,41.9
2026-05-09 18:17:01,83,l:histories['g_mcts_children'],10.8271,0.1407,list,list len=84,0.5638,3.2177,41.9
2026-05-09 18:17:01,83,l:G,8.0537,0.0134,Grammar,Grammar,0.5638,3.2177,41.9
